question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
How do you choose metrics in machine learning models?,ML & Data,Data Scientist,Uber,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you choose metrics in machine learning models?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a feature to improve Eats driver experience and efficiency?,Product Manager,Associate Product Manager (APM),Uber,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a feature to improve Eats driver experience and efficiency?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of when you used algorithms to solve a problem?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of when you used algorithms to solve a problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would build a machine learning model to accomplish a specific task?,ML & Data,Entry Level Data Scientist,Uber,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would build a machine learning model to accomplish a specific task?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would find the maximum number in an array?,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would find the maximum number in an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you performed hypothesis tests before?,ML & Data,Data Scientist,Uber,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you performed hypothesis tests before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain dynamic programming and how it is used in coding tasks?,Software Engineer,Software Developer,Uber,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain dynamic programming and how it is used in coding tasks?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given three tables, user_dimension (user_id and account_id), account_dimension (account_id and paying_customer), and download_facts (date, user_id, and downloads), find the average number of downloads for free vs paying customers broken out by day.",Data Analyst,Data Analyst,Uber,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given three tables, user_dimension (user_id and account_id), account_dimension (account_id and paying_customer), and dow'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you create a class that tracks when elements are entered and removes them once they expire?,Software Engineer,Software Development Engineer (SDE) II,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you create a class that tracks when elements are entered and removes them once they expire?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the number of islands in a boolean 2D matrix where a group of connected 1s forms an island?,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find the number of islands in a boolean 2D matrix where a group of connected 1s forms an island?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What was your approach to solving the three problems related to data structures and algorithms?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What was your approach to solving the three problems related to data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a system design you have worked on before?,Software Engineer,Senior Software Engineer,Uber,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a system design you have worked on before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you make a centered pyramid made of '/' characters?,Software Engineer,Software Engineer(Internship),Uber,2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you make a centered pyramid made of '/' characters?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given array of stick lengths, return number of turns it takes to have no sticks left. Each turn you remove sticks of smallest length and cut that length from the rest of the sticks.",Software Engineer,Software Engineer,Uber,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given array of stick lengths, return number of turns it takes to have no sticks left. Each turn you remove sticks of sma'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What programming languages are you proficient in?,Software Engineer,Associate Software Engineer,"ADP, Accenture, Activision Blizzard, Adobe, Adyen, Allegis Group, Altimetrik, Amadeus, Amazon, Amazon Web Services (AWS), Amdocs, Antra, Apple, Arm, Atlassian, Atos, Autodesk, Barclays, Birlasoft, BlackRock, Block, Bloomberg LP, Boeing, ByteDance, CGI, CME Group, Canonical, Capgemini, Cerner Corporation, Chewy, Chime, Cisco, Citi, Cloudflare, Coforge, Cognizant, Comcast, Compass, Credit Suisse, DRW, DXC Technology, Datadog, Decathlon Sports, Dell Technologies, Deloitte, Deutsche Bank, DoorDash, EPAM Systems , Eaton, Emerson, Epic, Ericsson, Ernst & Young (EY), Etsy, FIS, FPT , FactSet, Fiserv, Ford Motor Company, GE Healthcare, Globallogic, Globant, Goldman Sachs, Google, Grab, HARMAN, HCLTech, HRS Group, Hexaware Technologies, Hitachi Vantara, Hopper, HubSpot, IBM , IGATE, IQVIA, Infosys, Insight, Intel, JPMorgan Chase & Co., Jio, John Deere, LinkedIn, Lyft, Mastercard, MathWorks, MetLife, Meta, Microsoft, Morgan Stanley, Motional, Mphasis, NVIDIA, Nested Technologies, Netflix, Nokia, OpenText, Optum, Oracle, PayPal, Paycom, Persistent Systems, Philips, Publicis Sapient, PwC , Rakuten, Raytheon Technologies, Red Ventures, Rippling, Robinhood, Roblox, SAP, Samsung, ServiceNow, Shopee, Shopify, Siemens, Snap Inc., Societe Generale, Stripe, Synopsys Inc, Target, Tata Communications, Tata Consultancy Services, Tech Mahindra, The Johns Hopkins University Applied Physics Laboratory, The Trade Desk, TikTok , Titansoft , Twitter, UKG (Ultimate Kronos Group), UST, Uber, Virtusa, Visa, Walmart Global Tech, Wellington Management, Wells Fargo, Wipro , Wise, Workday, Zoho, eBay",2022,manual,industry,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What programming languages are you proficient in?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
