question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you provide examples of algorithm and data structure problems you have encountered?,Software Engineer,Member Of Technical Staff,Adobe,2013,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide examples of algorithm and data structure problems you have encountered?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to implement a Queue using a Stack?,Software Engineer,Software Engineer,"Adobe, Bloomberg LP, Informatica, Oracle, Paytm",2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to implement a Queue using a Stack?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience managing your own service on Kubernetes?,Software Engineer,Software Engineer,Adobe,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience managing your own service on Kubernetes?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"What are some Java-specific topics you are familiar with, such as access modifiers, Collections, and the equals method?",Software Engineer,Software Engineer(Internship),Adobe,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'What are some Java-specific topics you are familiar with, such as access modifiers, Collections, and the equals method?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How would you efficiently find the element that appears only once in an array where each element appears twice?,Software Engineer,Software Engineer(Internship),Adobe,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you efficiently find the element that appears only once in an array where each element appears twice?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of garbage collection in Java?,Systems Engineer,Senior Systems Engineer,"Adobe, Infosys",2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of garbage collection in Java?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you eliminate duplicated numbers in an integer array given its length?,Software Engineer,Software Engineer,Adobe,2014,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you eliminate duplicated numbers in an integer array given its length?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write code to identify duplicate words in a list of words?,Software Engineer,Senior Software Engineer,Adobe,2010,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write code to identify duplicate words in a list of words?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain what overfitting and underfitting are in regression and how to deal with them.,ML & Data,Machine Learning Intern,Adobe,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain what overfitting and underfitting are in regression and how to deal with them.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How can you find duplicates in an array using various methods?,Software Engineer,Software Engineer,Adobe,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How can you find duplicates in an array using various methods?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you reverse a Linked List in the language of your choice?,Software Engineer,Software Engineer - New Grad,Adobe,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you reverse a Linked List in the language of your choice?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked with Selenium before?,QA/Testing,Software Development Engineer In Test (SDET),"Adobe, CGI, Citi, Dell Technologies, Deloitte, EPAM Systems , Fiserv, General Motors, HCLTech, Informatica, Oracle, PayPal, Publicis Sapient, ServiceNow, Tata Consultancy Services, Tech Mahindra, VMware, Wipro ",2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with Selenium before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to solve array-based questions using 2 pointers?,Software Engineer,SDE-intern,Adobe,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to solve array-based questions using 2 pointers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write an algorithm to split a circular linked list into two linked lists with an equal number of nodes?,Software Engineer,Software Engineer,Adobe,2011,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you write an algorithm to split a circular linked list into two linked lists with an equal number of nodes?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How were your C programming and implementation skills tested by the interviewers?,Software Engineer,Software Engineer,Adobe,2011,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How were your C programming and implementation skills tested by the interviewers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What programming languages are you proficient in?,Software Engineer,Associate Software Engineer,"ADP, Accenture, Activision Blizzard, Adobe, Adyen, Allegis Group, Altimetrik, Amadeus, Amazon, Amazon Web Services (AWS), Amdocs, Antra, Apple, Arm, Atlassian, Atos, Autodesk, Barclays, Birlasoft, BlackRock, Block, Bloomberg LP, Boeing, ByteDance, CGI, CME Group, Canonical, Capgemini, Cerner Corporation, Chewy, Chime, Cisco, Citi, Cloudflare, Coforge, Cognizant, Comcast, Compass, Credit Suisse, DRW, DXC Technology, Datadog, Decathlon Sports, Dell Technologies, Deloitte, Deutsche Bank, DoorDash, EPAM Systems , Eaton, Emerson, Epic, Ericsson, Ernst & Young (EY), Etsy, FIS, FPT , FactSet, Fiserv, Ford Motor Company, GE Healthcare, Globallogic, Globant, Goldman Sachs, Google, Grab, HARMAN, HCLTech, HRS Group, Hexaware Technologies, Hitachi Vantara, Hopper, HubSpot, IBM , IGATE, IQVIA, Infosys, Insight, Intel, JPMorgan Chase & Co., Jio, John Deere, LinkedIn, Lyft, Mastercard, MathWorks, MetLife, Meta, Microsoft, Morgan Stanley, Motional, Mphasis, NVIDIA, Nested Technologies, Netflix, Nokia, OpenText, Optum, Oracle, PayPal, Paycom, Persistent Systems, Philips, Publicis Sapient, PwC , Rakuten, Raytheon Technologies, Red Ventures, Rippling, Robinhood, Roblox, SAP, Samsung, ServiceNow, Shopee, Shopify, Siemens, Snap Inc., Societe Generale, Stripe, Synopsys Inc, Target, Tata Communications, Tata Consultancy Services, Tech Mahindra, The Johns Hopkins University Applied Physics Laboratory, The Trade Desk, TikTok , Titansoft , Twitter, UKG (Ultimate Kronos Group), UST, Uber, Virtusa, Visa, Walmart Global Tech, Wellington Management, Wells Fargo, Wipro , Wise, Workday, Zoho, eBay",2022,manual,industry,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What programming languages are you proficient in?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a program to determine if two rectangles are overlapping with each other or not.,Software Engineer,Software Developer,Adobe,2014,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a program to determine if two rectangles are overlapping with each other or not.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How many parameters are there in a 2D convolutional layer?,ML & Data,Media and Data Science Research,Adobe,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How many parameters are there in a 2D convolutional layer?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with Object-Oriented Programming?,Software Engineer,Software Engineer(Internship),"Adobe, Atos, Morgan Stanley, NTT Data, Tata Consultancy Services, Virtusa, Wipro ",2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with Object-Oriented Programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
