question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
What programming languages are you proficient in?,Software Engineer,Associate Software Engineer,"ADP, Accenture, Activision Blizzard, Adobe, Adyen, Allegis Group, Altimetrik, Amadeus, Amazon, Amazon Web Services (AWS), Amdocs, Antra, Apple, Arm, Atlassian, Atos, Autodesk, Barclays, Birlasoft, BlackRock, Block, Bloomberg LP, Boeing, ByteDance, CGI, CME Group, Canonical, Capgemini, Cerner Corporation, Chewy, Chime, Cisco, Citi, Cloudflare, Coforge, Cognizant, Comcast, Compass, Credit Suisse, DRW, DXC Technology, Datadog, Decathlon Sports, Dell Technologies, Deloitte, Deutsche Bank, DoorDash, EPAM Systems , Eaton, Emerson, Epic, Ericsson, Ernst & Young (EY), Etsy, FIS, FPT , FactSet, Fiserv, Ford Motor Company, GE Healthcare, Globallogic, Globant, Goldman Sachs, Google, Grab, HARMAN, HCLTech, HRS Group, Hexaware Technologies, Hitachi Vantara, Hopper, HubSpot, IBM , IGATE, IQVIA, Infosys, Insight, Intel, JPMorgan Chase & Co., Jio, John Deere, LinkedIn, Lyft, Mastercard, MathWorks, MetLife, Meta, Microsoft, Morgan Stanley, Motional, Mphasis, NVIDIA, Nested Technologies, Netflix, Nokia, OpenText, Optum, Oracle, PayPal, Paycom, Persistent Systems, Philips, Publicis Sapient, PwC , Rakuten, Raytheon Technologies, Red Ventures, Rippling, Robinhood, Roblox, SAP, Samsung, ServiceNow, Shopee, Shopify, Siemens, Snap Inc., Societe Generale, Stripe, Synopsys Inc, Target, Tata Communications, Tata Consultancy Services, Tech Mahindra, The Johns Hopkins University Applied Physics Laboratory, The Trade Desk, TikTok , Titansoft , Twitter, UKG (Ultimate Kronos Group), UST, Uber, Virtusa, Visa, Walmart Global Tech, Wellington Management, Wells Fargo, Wipro , Wise, Workday, Zoho, eBay",2022,manual,industry,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What programming languages are you proficient in?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the difference between 'final' and 'finally' in Java.,QA/Testing,QA Automation Engineer,"Apple, EPAM Systems ",2016,manual,bigtech,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'Explain the difference between 'final' and 'finally' in Java.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss the different metrics used in machine learning?,ML & Data,Data Science Intern,Apple,2018,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss the different metrics used in machine learning?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain what a docker container is and its components.,Site Reliability Engineer,SRE Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain what a docker container is and its components.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is included in the Kubernetes control plane?,Site Reliability Engineer,Site Reliability Engineer,Apple,2022,manual,bigtech,mid,General CS,"Included in the kubernetes control plane is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is included in the Kubernetes control plane?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between a function and a method in Python?,Software Engineer,Software Engineer Intern,Apple,2021,manual,bigtech,junior,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between a function and a method in Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain linear regression to someone with a technical background.,ML & Data,AI/ML Intern,Apple,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain linear regression to someone with a technical background.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you conduct an A/B test?,ML & Data,Data Scientist,Apple,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you conduct an A/B test?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a data structure where insert and search for max and min can be done in O(1) time complexity?,ML & Data,Machine Learning Intern,Apple,2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a data structure where insert and search for max and min can be done in O(1) time complexity?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a Python code to find anagrams in a list and print out the list of anagrams?,ML & Data,Data Scientist,Apple,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a Python code to find anagrams in a list and print out the list of anagrams?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a model to efficiently detect objects in a given frame?,ML & Data,Machine Learning Engineer,Apple,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a model to efficiently detect objects in a given frame?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between supervised and unsupervised learning?,ML & Data,Data Scientist Entry,"Accenture, Allianz, Apple, Arm, CGI, Cognizant, Ericsson, HSBC, IBM , Illumina, MathWorks, Palo Alto Networks, Quantiphi, Tata Consultancy Services, Workiva",2016,manual,industry,junior,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between supervised and unsupervised learning?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What considerations would you take into account when designing tests for a regular water bottle?,QA/Testing,Hardware Test Design Lead,Apple,2015,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What considerations would you take into account when designing tests for a regular water bottle?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with SQL?,ML & Data,Data Science,"ADP, Accenture, Adobe, Amazon, Amdocs, Apple, Avanade, Axis Bank, BNP Paribas, Bank of America, Barclays, Bloomberg LP, Brillio, CGI, Capgemini, Carousell, Cerner Corporation, Citi, CitiusTech, Coforge, Cognizant, Comcast, CrimsonLogic , Cybage , Deutsche Bank, EPAM Systems , Epsilon, Ericsson, Ernst & Young (EY), Expedia Group, FIS, FactSet, Flipkart, Fractal, Fujitsu, Genpact, Globant, HCLTech, HSBC, Hexaware Technologies, HighRadius, Honeywell, IBM , IGATE, Indeed, Infogain, Infor, Infosys, LTIMindtree, Larsen & Toubro, Lowe's Companies, Meta, Microsoft, Mphasis, NTT Data, Nagarro, Oracle, PayPal, Publicis Sapient, PwC , Robinhood, Stitch Fix, Tata Consultancy Services, Tech Mahindra, Thoughtworks, TikTok , Tokopedia, Twitter, UST, VMware, Verizon, Virtusa, Visa, Walmart Global Tech, Wayfair, Wipro , Wise, Zensar",2022,manual,industry,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
